"IC50, mM","CC50, mM",SI,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,AvgIpc,BalabanJ,BertzCT,HallKierAlpha,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_Ar_OH,fr_COO2,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,ArN*LogP,MW/TPSA,Fp*Charge,Chi_Agg,Kappa_Agg,BCUT_Agg
1.823104802342455,5.281489964127629,3.6556408125785604,5.503519027,0.33485897344024135,0.33485897344024135,0.7155705276,35.55555556,250.43,220.19,0.03884365172,-0.3304735039,0.3304735039,0.03884365172,2.660947747,1.839641419,5.7685042602498156,-0.37,4.731247031388853,1.907119939804785,0.0,0.0,0.0,0.0,0.0,1.7904927894945672,0.0,0.0,0.0,3.54422514023218,49.98176104,17.67143188,0.0,0.0,1.9038500376405156,0.0,0.0,3.348989956953188,65.71696296,2.6454307483078225,0.0,0.0,1.907119939804785,0.0,0.0,0.0,2.9857424313252587,0.0,2.8762664654549175,4.20045923782981,4.992404733,0.0,0.0,3.6732580732109796,0.0,0.0,0.0,0.0,2.4706370668309248,2.9961031477716453,3.9446341611943545,0.0,0.0,3.080588528268308,2.461814756633245,0.0,0.0,1.7844506059406657,0.0,7.908986461,0.6352483728313684,0.0,9.014202027,2.3256191541676015,0.0,0.9375,2.9444389791664403,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.0,2,0.0,0,1.0986122886681096,2,1.9459101490553132,1.0986122886681096,0.0,2,3.7927,79.0534,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0986122886681096,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1.3862943611198906,0,0.0,68.17653293308808,0.38555242132682455,3.249722084882256,1.9104510138636852,1.1013817796580616
1.823104802342455,5.281489964127629,3.6556408125785604,5.503519027,0.33485897344024135,0.33485897344024135,0.7155705276,35.55555556,250.43,220.19,0.03884365172,-0.3304735039,0.3304735039,0.03884365172,2.660947747,1.839641419,5.7685042602498156,-0.37,4.731247031388853,1.907119939804785,0.0,0.0,0.0,0.0,0.0,1.7904927894945672,0.0,0.0,0.0,3.54422514023218,49.98176104,17.67143188,0.0,0.0,1.9038500376405156,0.0,0.0,3.348989956953188,65.71696296,2.6454307483078225,0.0,0.0,1.907119939804785,0.0,0.0,0.0,2.9857424313252587,0.0,2.8762664654549175,4.20045923782981,4.992404733,0.0,0.0,3.6732580732109796,0.0,0.0,0.0,0.0,2.4706370668309248,2.9961031477716453,3.9446341611943545,0.0,0.0,3.080588528268308,2.461814756633245,0.0,0.0,1.7844506059406657,0.0,7.908986461,0.6352483728313684,0.0,9.014202027,2.3256191541676015,0.0,0.9375,2.9444389791664403,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.0,2,0.0,0,1.0986122886681096,2,1.9459101490553132,1.0986122886681096,0.0,2,3.7927,79.0534,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0986122886681096,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1.3862943611198906,0,0.0,68.17653293308808,0.38555242132682455,3.249722084882256,1.9104510138636852,1.1013817796580616
3.2564028268097767,6.437069492640146,3.257593646207973,5.314431236,0.3068932052907762,0.3068932052907762,0.1024902274,32.5,613.076,536.468,0.09846372789,-0.3225326947,0.3225326947,0.09846372789,3.526982187,1.128402628,6.824206658923592,-0.74,5.619236870421454,2.299185492394725,0.0,0.0,0.0,0.0,0.0,2.396513360670216,0.0,0.0,0.0,4.014291942999445,114.5689581,22.25335094,4.196413126248047,2.299185492394725,2.5195793770591073,0.0,0.0,3.795052766762776,146.2872315,4.196413126248047,0.0,0.0,0.0,0.0,0.0,0.0,4.464032749524526,0.0,3.540836822911169,4.992384636072509,9.984809465,0.0,0.0,3.2472688993694185,0.0,0.0,0.0,0.0,3.120599573338957,3.2552202863417876,4.937160769272405,2.5195793770591073,0.0,4.251880534048331,2.396513360670216,1.2577481475302688,0.0,2.453490151772661,0.0,4.729648945,1.0048239035466557,0.0,16.46217272,3.6357528468137166,0.0,0.95,3.8066624897703196,0.0,1.6094379124341003,1.6094379124341003,0.0,4,0.0,0,1.0986122886681096,4,2.995732273553991,1.6094379124341003,0.0,4,9.6146,192.9168,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0986122886681096,1.6094379124341003,0.0,0.0,1.0986122886681096,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.6094379124341003,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0986122886681096,0.0,0,0,0,0,0,0,1.791759469228055,0,0.0,188.79742300338975,0.16859663585711274,6.134327852460086,2.7893148613126386,0.8398796750635719
4.133588673659332,7.5414073960968215,3.45552288420653,5.055208333,0.3281449889192278,0.3281449889192278,0.6712227949,35.26315789,265.465,232.201,0.09825707157,-0.3249674066,0.3249674066,0.09825707157,2.712813004,2.029753787,5.9038848848566845,-0.37,4.791083536228748,1.701658024346983,0.0,0.0,0.0,0.0,0.0,1.7904927894945672,0.0,0.0,0.0,3.080588528268308,44.44283578,11.12667547,3.5330059714053212,1.701658024346983,1.9038500376405156,0.0,0.0,3.124138316736148,53.88115087,3.5330059714053212,0.0,0.0,0.0,0.0,0.0,0.0,3.7937216385363346,0.0,2.8762664654549175,4.005169953861014,4.992404733,0.0,0.0,2.5922651681085,0.0,0.0,0.0,0.0,2.4706370668309248,2.8873501591276973,3.8200923286451403,0.0,0.0,3.753410740381586,1.7904927894945672,0.7669044775914761,0.0,1.8009187831844198,0.0,2.3948506,0.6332761462188792,0.0,4.044506567,2.868737449796465,1.210096084522157,0.9411764706,2.995732273553991,0.0,1.0986122886681096,1.0986122886681096,0.0,2,0.0,0,0.6931471805599453,2,1.791759469228055,1.0986122886681096,0.0,2,3.76,83.6644,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6931471805599453,1.0986122886681096,0.0,0.0,0.6931471805599453,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0986122886681096,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.6931471805599453,0.0,0,0,0,0,0,0,0.0,0,0.0,102.4065760192666,0.3933815975315721,3.4449255983591662,1.9090807701331138,1.034144690584216
3.23309453026567,6.692594121670303,3.5282873074714245,4.983958333,0.32916524287506815,0.32916524287506815,0.7274867569,35.88888889,250.43,220.19,0.05159100842,-0.3020481561,0.3020481561,0.05159100842,2.672328458,1.991809263,5.796023287861503,-0.37,4.73494219121272,1.7749370509641218,0.0,0.0,0.0,0.0,0.0,1.7904927894945672,0.0,0.0,0.0,3.572870387793101,43.6848742,17.67143188,2.020852806211547,0.0,1.9038500376405156,0.0,1.7749370509641218,3.124138316736148,53.88115087,3.3024455589266117,0.0,0.0,0.0,0.0,0.0,0.0,3.632060933209721,0.0,2.8762664654549175,4.005169953861014,4.992404733,0.0,0.0,2.8094026953624973,0.0,0.0,0.0,0.0,2.4706370668309248,3.499440579294678,3.257101807672022,0.0,0.0,3.701761022560791,1.7904927894945672,0.0,0.0,2.1338110635553105,0.0,2.387041761,0.6333889905580368,0.0,4.036790517,2.8475330059713952,0.0,0.9375,2.9444389791664403,0.0,1.0986122886681096,1.0986122886681096,0.0,2,0.0,0,1.0986122886681096,2,1.791759469228055,1.0986122886681096,0.0,2,3.6154,79.319,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6931471805599453,1.0986122886681096,0.0,0.0,0.6931471805599453,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0986122886681096,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,89.1399443779942,0.3691699684995449,3.2742011658962165,1.8677081651824856,1.104320464851641
3.6075064738116502,4.965666869169319,1.603332354792875,5.31260727,0.3085921915465768,0.3085921915465768,0.08809387629,31.60869565,641.13,560.49,0.09846372789,-0.3225326947,0.3225326947,0.09846372789,3.560886381,1.076215014,6.85566698129477,-0.74,5.664378947246745,2.299185492394725,0.0,0.0,0.0,0.0,0.0,2.396513360670216,0.0,0.0,0.0,4.222821468738907,114.5689581,22.25335094,4.196413126248047,2.299185492394725,2.5195793770591073,0.0,0.0,3.795052766762776,159.1288747,4.196413126248047,0.0,0.0,0.0,0.0,0.0,0.0,4.464032749524526,0.0,3.540836822911169,5.075978957894468,9.984809465,0.0,0.0,3.2472688993694185,0.0,0.0,0.0,0.0,3.120599573338957,3.2552202863417876,5.025298040033173,2.5195793770591073,0.0,4.251880534048331,2.396513360670216,1.260452757280006,0.0,2.4531764063568913,0.0,4.741870196,1.0061631176389825,0.0,19.38806007,3.6371321232463685,0.0,0.9523809524,3.8501476017100584,0.0,1.6094379124341003,1.6094379124341003,0.0,4,0.0,0,1.0986122886681096,4,3.091042453358316,1.6094379124341003,0.0,4,10.3948,202.1508,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0986122886681096,1.6094379124341003,0.0,0.0,1.0986122886681096,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.6094379124341003,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0986122886681096,0.0,0,0,0,0,0,0,2.0794415416798357,0,0.0,197.4366829074426,0.16126634735,6.322844587150779,2.8638060529889917,0.83246742254228
7.406775545320566,8.097222721272983,1.0970148440993308,11.573125,0.025144181798135934,0.025144181798135934,0.5206310185,46.81818182,152.237,136.109,0.1390987463,-0.2990642887,0.2990642887,0.1390987463,2.19880136,2.474151724,5.384094371972786,-0.33,4.2366191402104185,0.0,1.914455593061892,0.0,0.0,0.0,0.0,1.7569156088914015,0.0,0.0,0.0,3.080588528268308,24.17453976,11.83581209,0.0,1.7569156088914015,1.914455593061892,0.0,0.0,2.8762664654549175,40.03367647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.914455593061892,1.7569156088914015,2.8762664654549175,3.7143931068756357,0.0,0.0,0.0,2.8942531046041373,0.0,1.7569156088914015,0.0,2.4706370668309248,2.5416926184918323,2.627681675077861,2.004289781911613,0.0,0.0,3.080588528268308,0.0,0.0,0.0,2.5315615995006993,0.0,0.3072916667,0.7854013486955845,0.0,3.252222222,2.0378476443713462,0.0,0.9,2.4849066497880004,0.0,0.6931471805599453,1.0986122886681096,0.0,2,0.0,0,0.6931471805599453,1,0.0,1.0986122886681096,0.0,2,2.4017,44.236,0.0,0.0,0.0,0.0,0.0,0,0.6931471805599453,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0986122886681096,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,52.59975354533559,0.4078149392451143,2.4241991144116652,1.1953726701499068,1.1031014077175854
8.097222721272983,8.097222721272983,0.6931471805599453,11.81027778,0.006920442844132402,0.0,0.5206310185,46.81818182,152.237,136.109,0.1441097531,-0.2984792571,0.2984792571,0.1441097531,2.359855161,2.416428519,5.35260562370387,-0.33,4.2366191402104185,0.0,1.914455593061892,0.0,0.0,0.0,0.0,1.7569156088914015,0.0,0.0,0.0,3.080588528268308,25.18037091,10.82998094,0.0,1.7569156088914015,1.914455593061892,0.0,0.0,2.8762664654549175,40.03367647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.914455593061892,1.7569156088914015,2.8762664654549175,3.7143931068756357,0.0,0.0,0.0,2.8942531046041373,0.0,1.7569156088914015,0.0,2.4706370668309248,2.5416926184918323,2.627681675077861,2.004289781911613,0.0,0.0,3.080588528268308,0.0,0.0,0.0,2.5502478002949243,0.0,0.05671296296,0.7864562011984335,0.0,3.56349537,1.9979483709368984,0.0,0.9,2.4849066497880004,0.0,0.6931471805599453,1.0986122886681096,0.0,2,0.0,0,0.6931471805599453,1,0.0,1.0986122886681096,0.0,2,2.4017,44.236,0.0,0.0,0.0,0.0,0.0,0,0.6931471805599453,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0986122886681096,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,52.59975354533559,0.4070171688812652,2.4110100475390626,1.2130339384021651,1.0985558798150912
4.753503766682226,7.6530410600077605,2.9608829446034277,4.959652778,0.33032451777750255,0.33032451777750255,0.6692333722,38.0,237.411,208.179,0.09785953981,-0.3293809059,0.3293809059,0.09785953981,2.480571649,2.075946121,5.818066678310113,-0.37,4.679367281313082,1.701658024346983,0.0,0.0,0.0,0.0,0.0,1.7904927894945672,0.0,0.0,0.0,3.080588528268308,30.59536138,11.12667547,3.561969768374972,1.701658024346983,1.9038500376405156,0.0,0.0,3.124138316736148,40.03367647,3.561969768374972,0.0,0.0,0.0,0.0,0.0,0.0,3.8161120268203588,0.0,2.8762664654549175,3.7143931068756357,4.992404733,0.0,0.0,2.5922651681085,0.0,0.0,0.0,0.0,2.4706370668309248,3.198283234209109,3.257101807672022,0.0,0.0,3.7592034154742273,1.7904927894945672,0.700223135835972,0.0,1.7850122206553207,0.0,2.38660112,0.6337197879628883,0.0,4.034098403,2.3506845785094037,2.044861396665215,0.9333333333,2.8903717578961645,0.0,1.0986122886681096,1.0986122886681096,0.0,2,0.0,0,0.6931471805599453,2,1.3862943611198906,1.0986122886681096,0.0,2,2.9798,74.4304,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6931471805599453,1.0986122886681096,0.0,0.0,0.6931471805599453,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0986122886681096,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.6931471805599453,0.0,0,0,0,0,0,0,0.0,0,0.0,91.58438068788767,0.40688229563978157,3.1981670742991275,1.7767515550700672,1.0481930767304128
4.753503766682226,7.6530410600077605,2.9608829446034277,4.959652778,0.33032451777750255,0.33032451777750255,0.6692333722,38.0,237.411,208.179,0.09785953981,-0.3293809059,0.3293809059,0.09785953981,2.480571649,2.075946121,5.818066678310113,-0.37,4.679367281313082,1.701658024346983,0.0,0.0,0.0,0.0,0.0,1.7904927894945672,0.0,0.0,0.0,3.080588528268308,30.59536138,11.12667547,3.561969768374972,1.701658024346983,1.9038500376405156,0.0,0.0,3.124138316736148,40.03367647,3.561969768374972,0.0,0.0,0.0,0.0,0.0,0.0,3.8161120268203588,0.0,2.8762664654549175,3.7143931068756357,4.992404733,0.0,0.0,2.5922651681085,0.0,0.0,0.0,0.0,2.4706370668309248,3.198283234209109,3.257101807672022,0.0,0.0,3.7592034154742273,1.7904927894945672,0.700223135835972,0.0,1.7850122206553207,0.0,2.38660112,0.6337197879628883,0.0,4.034098403,2.3506845785094037,2.044861396665215,0.9333333333,2.8903717578961645,0.0,1.0986122886681096,1.0986122886681096,0.0,2,0.0,0,0.6931471805599453,2,1.3862943611198906,1.0986122886681096,0.0,2,2.9798,74.4304,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6931471805599453,1.0986122886681096,0.0,0.0,0.6931471805599453,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0986122886681096,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.6931471805599453,0.0,0,0,0,0,0,0,0.0,0,0.0,91.58438068788767,0.40688229563978157,3.1981670742991275,1.7767515550700672,1.0481930767304128
4.135806396641143,7.453301838417039,3.3680974330995928,5.102986111,0.32705344048200785,0.32705344048200785,0.6477192262,34.1,279.492,244.212,0.09845599374,-0.3227613362,0.3227613362,0.09845599374,2.771032696,2.039086185,5.917857829612843,-0.37,4.842585271166328,1.701658024346983,0.0,0.0,0.0,0.0,0.0,1.7904927894945672,0.0,0.0,0.0,3.080588528268308,51.36657298,11.12667547,3.5182032866899986,1.701658024346983,1.9038500376405156,0.0,0.0,3.124138316736148,60.80488807,3.5182032866899986,0.0,0.0,0.0,0.0,0.0,0.0,3.782335595569047,0.0,2.8762664654549175,4.12398245631962,4.992404733,0.0,0.0,2.5922651681085,0.0,0.0,0.0,0.0,2.4706370668309248,2.599920109262071,3.93034456295235,1.9038500376405156,0.0,3.7505017710082553,1.7904927894945672,0.7986486302361063,0.0,1.8087781777937515,0.0,2.39897534,0.6330542514917415,0.0,4.049710648,3.060697505043999,0.0,0.9444444444,3.044522437723423,0.0,1.0986122886681096,1.0986122886681096,0.0,2,0.0,0,0.6931471805599453,2,1.9459101490553132,1.0986122886681096,0.0,2,4.1501,88.2814,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6931471805599453,1.0986122886681096,0.0,0.0,0.6931471805599453,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0986122886681096,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.6931471805599453,0.0,0,0,0,0,0,0,0.0,0,0.0,107.81767368495606,0.35503746982000006,3.5714111459193125,1.957437590557273,1.0021250790806953
4.077727178616815,7.5414073960968215,3.5105757888724103,5.055208333,0.3281449889192278,0.3281449889192278,0.6712227949,35.26315789,265.465,232.201,0.09825707157,-0.3249674066,0.3249674066,0.09825707157,2.712813004,2.029753787,5.9038848848566845,-0.37,4.791083536228748,1.701658024346983,0.0,0.0,0.0,0.0,0.0,1.7904927894945672,0.0,0.0,0.0,3.080588528268308,44.44283578,11.12667547,3.5330059714053212,1.701658024346983,1.9038500376405156,0.0,0.0,3.124138316736148,53.88115087,3.5330059714053212,0.0,0.0,0.0,0.0,0.0,0.0,3.7937216385363346,0.0,2.8762664654549175,4.005169953861014,4.992404733,0.0,0.0,2.5922651681085,0.0,0.0,0.0,0.0,2.4706370668309248,2.8873501591276973,3.8200923286451403,0.0,0.0,3.753410740381586,1.7904927894945672,0.7669044775914761,0.0,1.8009187831844198,0.0,2.3948506,0.6332761462188792,0.0,4.044506567,2.868737449796465,1.210096084522157,0.9411764706,2.995732273553991,0.0,1.0986122886681096,1.0986122886681096,0.0,2,0.0,0,0.6931471805599453,2,1.791759469228055,1.0986122886681096,0.0,2,3.76,83.6644,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6931471805599453,1.0986122886681096,0.0,0.0,0.6931471805599453,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0986122886681096,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.6931471805599453,0.0,0,0,0,0,0,0,0.0,0,0.0,102.4065760192666,0.3933815975315721,3.4449255983591662,1.9090807701331138,1.034144690584216
4.97653580007266,7.595665713692221,2.6954481072312304,4.982986111,0.3343841095004529,0.3343841095004529,0.5364580198,36.55555556,251.438,220.19,0.07978490009,-0.3308565928,0.3308565928,0.07978490009,2.550846214,1.956265151,5.856785885765166,-0.37,4.736784663379017,1.701658024346983,0.0,0.0,0.0,0.0,0.0,1.7904927894945672,0.0,0.0,0.0,3.080588528268308,30.59536138,24.0922535,3.3564709814576164,1.701658024346983,1.9038500376405156,0.0,0.0,3.124138316736148,46.45449809,3.561969768374972,0.0,0.0,0.0,0.0,0.0,0.0,3.8161120268203588,0.0,2.8762664654549175,3.859771316980322,4.992404733,0.0,0.0,2.5922651681085,0.0,0.0,0.0,0.0,2.4706370668309248,2.8873501591276973,3.662015012246296,0.0,0.0,3.7592034154742273,1.7904927894945672,0.7187294699534437,0.0,1.7889197929945366,0.0,2.407732663,0.6358158909543132,0.0,5.266154337,2.3632724861109096,2.051180033591978,0.9375,2.9444389791664403,0.0,1.0986122886681096,1.0986122886681096,0.0,2,0.0,0,0.6931471805599453,2,1.6094379124341003,1.0986122886681096,0.0,2,3.3699,79.0474,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6931471805599453,1.0986122886681096,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0986122886681096,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.6931471805599453,0.0,0,0,0,0,0,0,0.0,0,0.0,96.99547835357714,0.40438028001536525,3.3177509411108397,1.8535909574878977,1.0503719100511055
4.97653580007266,7.595665713692221,2.6954481072312304,4.982986111,0.3343841095004529,0.3343841095004529,0.5364580198,36.55555556,251.438,220.19,0.07978490009,-0.3308565928,0.3308565928,0.07978490009,2.550846214,1.956265151,5.856785885765166,-0.37,4.736784663379017,1.701658024346983,0.0,0.0,0.0,0.0,0.0,1.7904927894945672,0.0,0.0,0.0,3.080588528268308,30.59536138,24.0922535,3.3564709814576164,1.701658024346983,1.9038500376405156,0.0,0.0,3.124138316736148,46.45449809,3.561969768374972,0.0,0.0,0.0,0.0,0.0,0.0,3.8161120268203588,0.0,2.8762664654549175,3.859771316980322,4.992404733,0.0,0.0,2.5922651681085,0.0,0.0,0.0,0.0,2.4706370668309248,2.8873501591276973,3.662015012246296,0.0,0.0,3.7592034154742273,1.7904927894945672,0.7187294699534437,0.0,1.7889197929945366,0.0,2.407732663,0.6358158909543132,0.0,5.266154337,2.3632724861109096,2.051180033591978,0.9375,2.9444389791664403,0.0,1.0986122886681096,1.0986122886681096,0.0,2,0.0,0,0.6931471805599453,2,1.6094379124341003,1.0986122886681096,0.0,2,3.3699,79.0474,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6931471805599453,1.0986122886681096,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0986122886681096,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.6931471805599453,0.0,0,0,0,0,0,0,0.0,0,0.0,96.99547835357714,0.40438028001536525,3.3177509411108397,1.8535909574878977,1.0503719100511055
4.3129891510311085,6.7799644280455125,2.559795655308121,14.35704995,0.009942845686540433,0.0,0.3289271744,42.23809524,568.798,520.414,0.3100282696,-0.4615108529,0.4615108529,0.3100282696,3.458869791,1.215976164,7.13208047907436,-2.62,5.531403213831649,2.3488698267159562,2.5808176172650823,0.0,0.0,0.0,2.5602159092737473,2.3598227495608732,0.0,0.0,0.0,4.636727900722719,72.31762575,22.66579303,2.552239083844724,2.9988673680056412,2.5602159092737473,0.0,0.0,3.835823932816255,104.1110978,0.0,71.79057367,0.0,0.0,0.0,0.0,0.0,3.2247204457479315,2.9988673680056412,3.835823932816255,4.644679972740189,60.66367068,0.0,0.0,3.9815490680767565,2.552239083844724,2.3598227495608732,0.0,4.071456574532925,2.552239083844724,3.6325786292629374,2.627681675077861,0.0,3.6216226393616364,4.201821209343562,2.3488698267159562,2.645512548358402,0.0,3.391621677261068,0.0,2.339466295,0.0,20.28658093,6.362625737,2.7111456652059696,0.0,0.6315789474,3.7612001156935624,0.0,1.6094379124341003,1.791759469228055,0.0,5,0.0,2,1.6094379124341003,4,1.9459101490553132,1.791759469228055,0.0,5,8.316,163.564,0.0,0.0,0.0,0.0,0.0,0,1.0986122886681096,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,2,1.6094379124341003,0.0,1.0986122886681096,1.0986122886681096,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,142.85846796677848,0.2747088409943234,5.761210773676672,2.423173412352002,0.872160520330566
